"ID","step","angle","TimeNum","locType","time","temp","nu.x","nu.y","se.mu.x","se.nu.x","se.mu.y","se.nu.y","speed","x","y"
"AM93",1334.12999630122,-0.260163771646505,329737.5,"p",2007-08-14 03:30:00,17,-110.169205814848,836.316639441294,0,427.657573299012,0,427.657573299012,843.541804130805,375739.839406425,-2690284.65936926
"AM93",1261.35412895442,0.207323222489253,NA,"p",2007-08-14 04:30:00,16.7510414649288,-207.712044364376,1512.29754773993,134.525090596513,346.447687248739,134.525090596513,346.447687248739,1526.49538691547,375602.514127229,-2688957.61580753
"AM93",424.579293827728,0.522047160364621,329739.5,"p",2007-08-14 05:30:00,18,-455.178315598923,681.459670212449,0,330.870065131314,0,330.870065131314,819.496541248059,375217.200676164,-2687756.5547004
"AM93",442.402682163991,-0.598949966457535,NA,"p",2007-08-14 06:30:00,23.3456871742977,-213.026922023621,138.190023701225,208.09132610467,356.247105251397,208.09132610467,356.247105251397,253.923122533973,374903.179080312,-2687470.79603634
"AM93",584.696723906954,-0.311588148772945,329741.5,"p",2007-08-14 07:30:00,29,60.7096157561276,1034.01487651842,0,324.226772491107,0,324.226772491107,1035.79555043776,374800.798916097,-2687040.40268699
"AM93",382.054501268467,0.868015650695591,329742.5,"p",2007-08-14 08:30:00,33,-191.910354765561,-66.425390555839,0,267.482709721582,0,267.482709721582,203.081059620879,374846.389714353,-2686457.486108
"AM93",152.822890437429,1.95593670713201e-05,329743.5,"p",2007-08-14 09:30:00,33,-169.993702086516,49.5955198251107,0,267.224624613826,0,267.224624613826,177.080700065823,374575.005995906,-2686188.56879859
"AM93",112.474547843459,0.153174266509709,329744.5,"p",2007-08-14 10:30:00,37,-96.9532089349704,327.695279975345,0,271.435075110053,0,271.435075110053,341.736918170847,374466.449630386,-2686081.00323093
"AM93",170.303223162775,-0.404845509606985,NA,"p",2007-08-14 11:30:00,36.9191967156276,-71.2798150917071,86.1543203729894,152.039468559976,396.069438356458,152.039468559976,396.069438356458,111.818509015456,374375.410938736,-2686014.95415421
"AM93",428.21440616378,0.0836066606079933,NA,"p",2007-08-14 12:30:00,37.5096925588883,-130.059485928527,214.41123574553,165.414630550021,391.210940542312,165.414630550021,391.210940542312,250.77409733447,374288.098712284,-2685868.73595106
"AM93",616.337198334449,-0.212955850619532,NA,"p",2007-08-14 13:30:00,38.5610201128731,-347.647817535606,483.658924086996,143.097868607467,336.740255983748,143.097868607467,336.740255983748,595.638279399722,374038.623097525,-2685520.69932183
"AM93",552.714726116825,-0.651019171569846,329748.5,"p",2007-08-14 14:30:00,37,-0.457251800652363,650.076512746495,0,324.644420866892,0,324.644420866892,650.076673557706,373793.532131051,-2684955.18896808
"AM93",379.130079524634,-0.650128520326918,NA,"p",2007-08-14 15:30:00,30.403453361891,140.545584290062,343.528873822828,129.946142689962,336.726892302946,129.946142689962,336.726892302946,371.167278209455,373926.017960097,-2684418.58755775
"AM93",608.77095057968,-0.698262021910234,329750.5,"p",2007-08-14 16:30:00,28,601.732700425197,148.307478355801,0,322.834322834484,0,322.834322834484,619.739744487358,374221.150066256,-2684180.60298448
"AM93",403.172758802492,-0.191157909687863,NA,"p",2007-08-14 17:30:00,26.1227430193273,408.05186758583,-156.83933204765,129.919205662596,336.726892302946,129.919205662596,336.726892302946,437.155467445435,374829.803475588,-2684192.56532446
"AM93",366.744371546808,0.686012093841562,329752.5,"p",2007-08-14 18:30:00,25,499.844825034866,128.189015646833,0,322.832774048733,0,322.832774048733,516.020612811775,375224.050762509,-2684276.92971384
"AM93",130.258299287182,0.825405160029973,NA,"p",2007-08-14 19:30:00,24.9146272576471,22.3133808969329,66.7789999663848,129.961532770278,336.815973492945,129.961532770278,336.815973492945,70.4082509622418,375550.159818654,-2684109.13723021
"AM93",412.636954997453,-0.421554113071063,329754.5,"p",2007-08-14 20:30:00,24,234.910939162745,308.66828782611,0,323.936722215929,0,323.936722215929,387.890785206126,375584.927431869,-2683983.60461451
"AM93",122.50678456432,0.338625323036839,NA,"p",2007-08-14 21:30:00,22.4667737111346,117.8103651031,182.832435822943,152.97712247261,396.198182731824,152.97712247261,396.198182731824,217.5016820962,375848.140289526,-2683665.81813243
"AM93",61.60698904955,0.711893401187541,NA,"p",2007-08-14 22:30:00,22.1707604757176,-2.99200782919819,74.7493500505431,165.580795987941,391.605669009017,165.580795987941,391.605669009017,74.8092069455933,375890.506098167,-2683550.87009842
"AM93",11.2518880490808,2.22851685259431,NA,"p",2007-08-14 23:30:00,21.6404751435555,-30.104944340733,39.3452714742339,143.115338101826,336.740255983748,143.115338101826,336.740255983748,49.5414781888853,375868.874110848,-2683493.18580052
"AM93",73.160061875611,0.886164783214824,329758.5,"p",2007-08-15 00:30:00,21,43.383912400207,-93.0833913675574,0,324.647501145473,0,324.647501145473,102.697037949664,375862.951704896,-2683502.75293658
"AM93",56.4729071581977,-2.96034454390494,NA,"p",2007-08-15 01:30:00,20.623939200525,-32.5179722584002,17.7165336248173,129.946142689962,336.726892302946,129.946142689962,336.726892302946,37.0309881515113,375886.78777792,-2683571.92111045
"AM93",91.142795607847,-2.64207905836495,329760.5,"p",2007-08-15 02:30:00,19,15.7597760060441,55.5509257433528,0,322.834322834484,0,322.834322834484,57.7431891282789,375859.065671622,-2683522.72076426
"AM93",218.203085919637,-0.513225971161182,NA,"p",2007-08-15 03:30:00,17.7730279117643,114.006538750123,-169.508140297123,129.919205662596,336.726892302946,129.919205662596,336.726892302946,204.280445722963,375936.375374609,-2683570.9931064
"AM93",154.041034821966,0.0717644575618291,329762.5,"p",2007-08-15 04:30:00,18,70.2067953645459,-167.616591707774,0,322.829676454938,0,322.829676454938,181.7259363192,376040.872802767,-2683762.54694795
"AM93",292.557050362304,0.5098214584062,NA,"p",2007-08-15 05:30:00,19.8189424237533,141.342418865331,-116.105989304398,129.919205662596,336.726892302946,129.919205662596,336.726892302946,182.916046652708,376124.149382822,-2683892.13727021
"AM93",422.057621677068,0.195433800741157,329764.5,"p",2007-08-15 06:30:00,26,444.776977843683,-182.688753690229,0,322.829676454938,0,322.829676454938,480.834421339248,376382.308330996,-2684029.77296759
"AM93",127.021651406756,0.423317709447887,NA,"p",2007-08-15 07:30:00,31.4912005803335,223.882733969856,-14.909779405373,129.919205662596,336.726892302946,129.919205662596,336.726892302946,224.378653378021,376786.210518735,-2684152.22973039
"AM93",38.2375422512985,0.312168771714645,329766.5,"p",2007-08-15 08:30:00,36,51.5516335056167,13.3436982231845,0,322.829676454938,0,322.829676454938,53.2505887232135,376912.17769567,-2684135.89662716
"AM93",130.554427991537,2.28493025669585,NA,"p",2007-08-15 09:30:00,38.073220005522,21.7341153857131,36.6604292967318,129.919205662596,336.726892302946,129.919205662596,336.726892302946,42.6187616880191,376946.755060106,-2684119.57132453
"AM93",297.635660879463,0.240869709782916,329768.5,"p",2007-08-15 10:30:00,37,-382.584890004492,70.4100309169055,0,322.829676454938,0,322.829676454938,389.009987678297,376827.311616852,-2684066.86722097
"AM93",46.2727986315556,-2.71692502574373,NA,"p",2007-08-15 11:30:00,38.0805637797201,-4.39818813050434,19.0042265806032,129.919205662596,336.726892302946,129.919205662596,336.726892302946,19.5065293365636,376534.205404045,-2684015.13971725
"AM93",107.14204969264,-0.914200094913004,329770.5,"p",2007-08-15 12:30:00,37,-38.4662843151258,16.0314688131166,0,322.829676454938,0,322.829676454938,41.673289062876,376579.039854763,-2684003.69227553
"AM93",269.756189548642,0.408365139003524,NA,"p",2007-08-15 13:30:00,36.9974160627891,315.374373786175,-158.872487207169,129.919205662596,336.726892302946,129.919205662596,336.726892302946,353.130942898543,376663.40365838,-2684069.73898213
"AM93",895.21046815722,2.8242025865207,329772.5,"p",2007-08-15 14:30:00,37,21.8770055961361,154.820557224178,0,322.832774048733,0,322.832774048733,156.358588868851,376924.378954358,-2684138.00534785
"AM93",1489.25935958367,0.109871102493812,NA,"p",2007-08-15 15:30:00,35.990384231906,-1475.03776850689,716.608735990783,129.961532770278,336.815973492945,129.961532770278,336.815973492945,1639.89770992586,376172.269105357,-2683652.48237482
"AM93",294.581936809181,-0.31534984155949,329774.5,"p",2007-08-15 16:30:00,33,-685.850530723086,459.488614648304,0,323.936722215929,0,323.936722215929,825.542692708594,374840.04887661,-2682986.83779832
"AM93",146.870863392444,0.622393616591874,NA,"p",2007-08-15 17:30:00,30.8824532824446,-144.262620860914,58.0881243697707,152.980390900272,396.200706713151,152.980390900272,396.200706713151,155.518275358421,374630.361135608,-2682779.93306477
"AM93",104.696224528519,-0.698763979790383,NA,"p",2007-08-15 18:30:00,28.3142822977213,-128.824056022997,20.7617965725995,165.586835225509,391.606945801527,165.586835225509,391.606945801527,130.48635793499,374485.281181975,-2682757.0669858
"AM93",100.609035815925,-0.670205437820515,NA,"p",2007-08-15 19:30:00,25.7299582385036,-10.1334163599002,132.832963114857,143.164241345386,336.829333639456,143.164241345386,336.829333639456,133.218925896421,374416.584551139,-2682678.06019911
"AM93",34.6307803986064,1.09323857492195,329778.5,"p",2007-08-15 20:30:00,24,-24.5868305523467,11.0633534435735,0,325.772927051957,0,325.772927051957,26.9612689988293,374412.008150959,-2682577.55530048
"AM93",112.243029727327,-1.02267225975933,NA,"p",2007-08-15 21:30:00,23.5560490610743,-19.3250505319251,87.2588848219207,153.013071337059,396.203230678398,153.013071337059,396.203230678398,89.3732093998346,374380.559692453,-2682563.05407955
"AM93",61.8314614788823,0.046165225572574,NA,"p",2007-08-15 22:30:00,21.8434607337396,-9.72087719839949,110.620874821694,165.586835225509,391.620990244394,165.586835225509,391.620990244394,111.0471674552,374367.560990235,-2682451.56627096
"AM93",11.4794807092438,1.64141781355251,NA,"p",2007-08-15 23:30:00,20.3425003085186,-10.7885390450011,9.73446460879394,143.115338101826,336.740255983748,143.115338101826,336.740255983748,14.5310830960866,374357.573757321,-2682390.54672649
"AM93",10.0197801309989,-1.16025235267148,329782.5,"p",2007-08-16 00:30:00,19,-11.407238185777,0.920095816053546,0,324.647501145473,0,324.647501145473,11.4442850077131,374346.40409183,-2682393.19569802
"AM93",70.2761695535797,-1.37804656519683,NA,"p",2007-08-16 01:30:00,17.0118321204168,6.21773580563434,14.0177734940633,129.946142689962,336.726892302946,129.946142689962,336.726892302946,15.3348691640826,374340.393036882,-2682385.17926414
"AM93",199.961212923839,-0.88382603691919,329784.5,"p",2007-08-16 02:30:00,15,117.825177782249,121.888811805751,0,322.834322834484,0,322.834322834484,169.52774098311,374387.500922068,-2682333.02960296
"AM93",623.974580983628,-0.647672970729441,NA,"p",2007-08-16 03:30:00,13.787120709628,280.043829380183,-236.06677753,129.919205662596,336.726892302946,129.919205662596,336.726892302946,366.267757012975,374587.23491627,-2682342.55946311
"AM93",1159.26434834079,-0.61248499104378,329786.5,"p",2007-08-16 04:30:00,14,816.875934807345,-580.783066968895,0,322.829676454938,0,322.829676454938,1002.29499836384,375066.341189463,-2682742.31120695
"AM93",2092.37281538272,-0.446022540673189,NA,"p",2007-08-16 05:30:00,16.0167989787021,-516.017401018737,-1718.78392374221,129.919205662596,336.726892302946,129.919205662596,336.726892302946,1794.57296721778,375367.682261868,-2683861.72506581
"AM93",1648.23057698439,0.552550142301253,329788.5,"p",2007-08-16 06:30:00,22,345.353757670874,-2380.45195325295,0,322.834322834484,0,322.834322834484,2405.37330152373,374986.786592792,-2685919.13666484
"AM93",124.796193168265,1.8317251240273,NA,"p",2007-08-16 07:30:00,26.3836435053061,290.426322666787,-318.563177772756,130,336.903547027929,130,336.903547027929,431.079977649658,375582.027436719,-2687456.1312558
"AM93",35.2483135769136,1.50423286953783,329790.5,"p",2007-08-16 08:30:00,31,-30.0700384108573,133.009990902253,0,325.006153787894,0,325.006153787894,136.366656077826,375682.835440487,-2687382.56607242
"AM93",68.1756594970886,-2.1434900651319,NA,"p",2007-08-16 09:30:00,32.6862809830317,39.7564949657658,3.42400363405715,174.64249196573,460.413944185013,174.64249196573,460.413944185013,39.9036676616198,375663.997044134,-2687352.7741535
"AM93",95.218566836856,-0.101292152375893,NA,"p",2007-08-16 10:30:00,33.9332546976905,85.5402114860461,-4.18624749002001,369.388684179686,432.518207709225,369.388684179686,432.518207709225,85.6425854883258,375732.170040416,-2687353.3767527
"AM93",135.148751304632,-0.274324277801508,NA,"p",2007-08-16 11:30:00,35.1005912578672,104.275461166591,-20.6170039662199,304.870464295904,446.650870367449,304.870464295904,446.650870367449,106.294085696469,375826.811743454,-2687363.84210106
"AM93",211.228630742895,-0.604012058210599,329794.5,"p",2007-08-16 12:30:00,36,160.230762112606,-102.231558949342,0,343.591327015104,0,343.591327015104,190.066274684383,375952.095014368,-2687414.53023585
"AM93",524.267358813102,-0.786022231943206,NA,"p",2007-08-16 13:30:00,35.2697121457799,21.2946719596963,-266.370296349631,127.129854872882,336.798159139862,127.129854872882,336.798159139862,267.220129914012,376068.264510182,-2687590.94503877
"AM93",1176.89630216814,-0.18482943039039,329796.5,"p",2007-08-16 14:30:00,33,-292.045859874682,-935.573860930541,0,322.563172107418,0,322.563172107418,980.096542962182,375962.211633506,-2688104.3737591
"AM93",833.512031586752,-0.144065185741096,NA,"p",2007-08-16 15:30:00,30.6104106048903,-506.222048026396,-967.075239323035,129.996153789256,336.903547027929,129.996153789256,336.903547027929,1091.55635695998,375516.377681792,-2689193.55555915
"AM93",154.559932292902,0.0633721948452108,329798.5,"p",2007-08-16 16:30:00,27,-244.977428511346,-342.258836866727,0,325.004615351844,0,325.004615351844,420.897911486142,375093.149754351,-2689911.62270659
"AM93",145.541293920384,0.812352084706935,NA,"p",2007-08-16 17:30:00,23.5643338594765,21.2580079305526,-125.0474887616,174.628176420645,460.372675123101,174.628176420645,460.372675123101,126.841544246189,375023.259758723,-2690049.47828748
"AM93",152.756708997582,0.114141687014913,NA,"p",2007-08-16 18:30:00,21.602288053604,64.5537687271422,-142.342765182271,369.261425009437,432.452309509384,369.261425009437,432.452309509384,156.296678968596,375072.225984165,-2690186.53512606
"AM93",100.326536525319,0.114377379959492,NA,"p",2007-08-16 19:30:00,20.0127101281767,66.2966962128174,-125.060371927883,304.517651376731,446.650870367449,304.517651376731,446.650870367449,141.546277080943,375139.66919247,-2690323.59724992
"AM93",2.69850506203397,1.57233167375978,329802.5,"p",2007-08-16 20:30:00,19,32.465646745468,-13.9156011504109,0,341.194958931107,0,341.194958931107,35.3222617336268,375193.948347766,-2690407.97252611
"AM93",48.1695362109765,-2.74512415218173,NA,"p",2007-08-16 21:30:00,18.7463119608927,-20.5862862127637,-27.3834812573693,153.319926950152,396.247397467794,153.319926950152,396.247397467794,34.2585788643738,375196.215564031,-2690406.50908496
"AM93",35.7949361900337,-0.0308110665350934,NA,"p",2007-08-16 22:30:00,17.68267108878,-28.8565351482106,-42.4712065707023,165.650233926789,391.751196552097,165.650233926789,391.751196552097,51.3468889839606,375168.971805928,-2690446.23416348
"AM93",20.839434607478,1.39316199362614,NA,"p",2007-08-16 23:30:00,16.2087549149119,-9.68014179623217,-14.9166237012881,143.171226159449,336.830818067468,143.171226159449,336.830818067468,17.7823172798427,375147.827097361,-2690475.11631639
"AM93",104.230725723872,0.619112264465275,329806.5,"p",2007-08-17 00:30:00,15,53.7642639942317,-22.8099225232899,0,325.772927051957,0,325.772927051957,58.402813702423,375162.202154098,-2690490.20405242
"AM93",125.666799826155,0.754846784826857,NA,"p",2007-08-17 01:30:00,14.8468129832102,132.091584515521,-0.0466357797134815,153.013071337059,396.203230678398,153.013071337059,396.203230678398,132.091592748051,375264.547898827,-2690509.9370887
"AM93",493.930342816649,1.27596269272718,NA,"p",2007-08-17 02:30:00,14.2234379651018,43.4807237309082,183.091284963823,165.586835225509,391.620990244394,165.586835225509,391.620990244394,188.183399814828,375370.726578163,-2690442.71928872
"AM93",944.440096739509,0.0184596065339602,NA,"p",2007-08-17 03:30:00,13.9783132913328,-293.658446097288,771.723947893032,143.115338101826,336.740255983748,143.115338101826,336.740255983748,825.707656931847,375239.197466941,-2689966.62341975
"AM93",647.232006718551,-0.362145074013179,329810.5,"p",2007-08-17 04:30:00,14,-136.123672147488,1004.99670923911,0,324.647501145473,0,324.647501145473,1014.17357473972,374970.941052125,-2689061.08181814
"AM93",267.314322215685,-1.39010158945005,NA,"p",2007-08-17 05:30:00,15.0484908809365,176.470260513117,160.161728736607,129.946142689962,336.726892302946,129.946142689962,336.726892302946,238.313936221669,375018.884580898,-2688415.62795568
"AM93",248.506010004998,0.134703189940333,329812.5,"p",2007-08-17 06:30:00,20,375.68111442295,48.4011734621369,0,322.834322834484,0,322.834322834484,378.786184181236,375284.682881473,-2688387.19891642
"AM93",30.8668561354954,3.00585430184772,NA,"p",2007-08-17 07:30:00,26.6525073982439,12.6787242598311,3.92534762162196,129.919205662596,336.726892302946,129.919205662596,336.726892302946,13.2724678491757,375525.991864643,-2688327.8254236
"AM93",215.670516439914,-2.38557271912349,329814.5,"p",2007-08-17 08:30:00,30,18.8246331389084,20.6772733167692,0,322.829676454938,0,322.829676454938,27.96276890136,375495.296682241,-2688331.07635961
"AM93",512.012348647084,-0.0630632291850226,NA,"p",2007-08-17 09:30:00,34.2940079390869,242.914185262163,318.568629354146,129.919205662596,336.726892302946,129.919205662596,336.726892302946,400.616116762868,375635.756847352,-2688167.41599887
"AM93",438.885474605345,-0.355788405049108,329816.5,"p",2007-08-17 10:30:00,37,524.037449992223,375.663081867868,0,322.834322834484,0,322.834322834484,644.777481052817,375993.039490327,-2687800.66573207
"AM93",74.144112061258,-1.41454078955082,NA,"p",2007-08-17 11:30:00,36.8121864643237,130.204306649847,-30.9086882519624,130,336.903547027929,130,336.903547027929,133.82267550615,376389.618445974,-2687612.66149873
"AM93",109.200968563175,-0.130755431768524,329818.5,"p",2007-08-17 12:30:00,39,30.9383937803167,0.0456535310287549,0,325.003076908512,0,325.003076908512,30.9384274640912,376431.418519926,-2687673.89958468
"AM93",380.32341902558,-0.370719010204078,NA,"p",2007-08-17 13:30:00,35.2266035475774,45.7566260251175,-291.401219249313,174.582358788052,460.2292906802,174.582358788052,460.2292906802,294.971760352052,376480.697385328,-2687771.34928945
"AM93",452.475200878838,-0.11440472641854,NA,"p",2007-08-17 14:30:00,32.8895152466096,24.9549484963945,-430.429025845359,368.830584415121,432.226792320883,368.830584415121,432.226792320883,431.151824470965,376517.707455587,-2688149.86766121
"AM93",554.421435228542,-0.413858185431133,NA,"p",2007-08-17 15:30:00,30.8204811606663,-63.1385318751669,-471.516946245236,303.308423885655,446.649750923472,303.308423885655,446.649750923472,475.725451078439,376510.043623405,-2688602.27795407
"AM93",694.777484413572,-0.269923228635545,329822.5,"p",2007-08-17 16:30:00,28,-520.715541100541,-555.611047416336,0,332.903890034346,0,332.903890034346,761.477715205578,376278.520156987,-2689106.04378492
"AM93",517.209982403959,0.223662693119731,329823.5,"p",2007-08-17 17:30:00,25,-254.769078172275,-423.035223076058,0,267.529437632572,0,267.529437632572,493.827989441425,375830.549831673,-2689637.11660525
"AM93",160.337281325542,-0.232574014025804,329824.5,"p",2007-08-17 18:30:00,23,-166.065679940419,-381.047524009895,0,267.205913108224,0,267.205913108224,415.662153206358,375593.064155014,-2690096.5801177
"AM93",272.612181171906,0.300670243968665,329825.5,"p",2007-08-17 19:30:00,21,-51.1587202726786,-120.419905993067,0,267.204041885597,0,267.204041885597,130.836418551248,375488.595761014,-2690218.21234385
"AM93",503.583608034753,-0.221271096234974,329826.5,"p",2007-08-17 20:30:00,19,-320.552170597719,-304.427130747934,0,267.204041885597,0,267.204041885597,442.074170259165,375380.189861592,-2690468.34343407
"AM93",73.7599691793286,1.23835645885697,329827.5,"p",2007-08-17 21:30:00,18,-113.81923168641,-239.415126540435,0,267.204041885597,0,267.204041885597,265.093229483624,375083.41183547,-2690875.1840091
"AM93",11.2167527934718,-2.07118183215645,329828.5,"p",2007-08-17 22:30:00,17,74.9230335281594,-54.3848727216499,0,267.204041885597,0,267.204041885597,92.5806423287922,375125.553059176,-2690935.72036444
"AM93",365.510392944564,1.78515501277626,329829.5,"p",2007-08-17 23:30:00,17,-15.6663165726321,94.0694398615841,0,267.204041885597,0,267.204041885597,95.3650512023462,375114.40134372,-2690936.92650939
"AM93",227.686692561909,-0.856540924336651,329830.5,"p",2007-08-18 00:30:00,16,20.5507104121818,-633.614493706429,0,267.204041885597,0,267.204041885597,633.947677914589,375230.106234776,-2691283.63997255
"AM93",5.07342005174109,2.11409240981357,329831.5,"p",2007-08-18 01:30:00,15,3.82764961380991,-42.2810343704024,0,267.204041885597,0,267.204041885597,42.4539370258784,375114.131283163,-2691479.57629018
"AM93",376.612567970673,-1.31475576019237,329832.5,"p",2007-08-18 02:30:00,14,-7.51161398950551,-274.149409090752,0,267.204041885597,0,267.204041885597,274.252297801743,375119.204504407,-2691479.53137666
"AM93",277.435290816908,-1.88274396164734,329833.5,"p",2007-08-18 03:30:00,13,0.198592679874992,-122.608186040974,0,267.204041885597,0,267.204041885597,122.608346874552,375217.804078104,-2691843.00785515
"AM93",796.838363738746,2.7241779220633,329834.5,"p",2007-08-18 04:30:00,13,197.748902098454,-231.794006811515,0,267.204041885597,0,267.204041885597,304.685230811867,374940.675865586,-2691829.95816485
"AM93",657.584205526797,-0.263545380184777,329835.5,"p",2007-08-18 05:30:00,16,643.218092899546,-418.525938805201,0,267.204041885597,0,267.204041885597,767.393951296271,375653.096825878,-2692186.90039164
"AM93",383.403077841875,0.464830202881506,329836.5,"p",2007-08-18 06:30:00,21,455.310822375411,-149.588939562305,0,267.204041885597,0,267.204041885597,479.254416580116,376143.981528414,-2692624.44947022
"AM93",348.135650558898,0.893254806090054,329837.5,"p",2007-08-18 07:30:00,27,298.322750637051,-36.8982379756437,0,267.204041885597,0,267.204041885597,300.595980534277,376514.182695393,-2692724.1942248
"AM93",317.431172461801,0.882288689642706,329838.5,"p",2007-08-18 08:30:00,29,-12.3252829473575,392.905756002525,0,267.204041885597,0,267.204041885597,393.099027853857,376795.471385257,-2692519.07205597
