"ID","step","angle","TimeNum","locType","time","temp","nu.x","nu.y","se.mu.x","se.nu.x","se.mu.y","se.nu.y","speed","x","y"
"AM306",74.5642588327603,1.53926563223948,NA,"p",2008-09-20 03:01:00,22.673164517095,23.2643657314877,36.8118454826528,127.47548783982,312.296333632017,127.47548783982,312.296333632017,43.5470168981427,355960.086444417,-2691894.93568665
"AM306",285.592342156382,1.14613267873132,NA,"p",2008-09-20 04:01:00,21.9961765767766,-190.612345441964,88.246012643448,4.79583152331272,287.40563668794,4.79583152331272,287.40563668794,210.0486252808,355914.249629014,-2691836.12399521
"AM306",125.147073316703,1.43219647121836,NA,"p",2008-09-20 05:01:00,22.001119528184,-128.199531044963,-180.509835454123,4.12310562561766,251.368255752392,4.12310562561766,251.368255752392,221.402169040466,355636.665947934,-2691903.28265732
"AM306",219.59360094442,0.0747336574942186,NA,"p",2008-09-20 06:01:00,22.0220941194762,-21.8358143871214,-154.344142348867,4.12310562561766,251.207085887321,4.12310562561766,251.207085887321,155.881099134424,355649.007742867,-2692027.81968016
"AM306",833.347052207159,-0.145326745180956,NA,"p",2008-09-20 07:01:00,22.9960371399064,183.258049411959,-888.433375614703,4.12310562561766,251.207085887321,4.12310562561766,251.207085887321,907.136911155319,355686.919085959,-2692244.11595761
"AM306",911.876323758754,-0.417615848305811,NA,"p",2008-09-20 08:01:00,23.0141783123725,117.805426396738,-913.415480907168,4.12310562561766,251.207085887321,4.12310562561766,251.207085887321,920.980976594734,355710.404525866,-2693077.13201
"AM306",297.523820200398,-0.14104448341088,NA,"p",2008-09-20 09:01:00,26.0887766955523,-595.18841623323,-258.294779887327,4.12310562561766,251.207085887321,4.12310562561766,251.207085887321,648.818498607479,355364.200463047,-2693920.73213845
"AM306",219.368937292348,0.871310650736996,NA,"p",2008-09-20 10:01:00,31.0157123211266,-64.7634560377697,-204.944492485186,4.12310562561766,251.207085887321,4.12310562561766,251.207085887321,214.933827579482,355213.670453011,-2694177.36639116
"AM306",269.974107897113,-0.332687595709036,NA,"p",2008-09-20 11:01:00,33.0407496162552,-65.8279964345208,-299.497847344497,4.12310562561766,251.207085887321,4.12310562561766,251.207085887321,306.646841951081,355287.000054234,-2694384.11624058
"AM306",445.591357452064,-0.136888476683175,NA,"p",2008-09-20 12:01:00,33.0027863856606,22.095059836186,-354.859199510735,4.12310562561766,251.207085887321,4.12310562561766,251.207085887321,355.546400834778,355289.199919059,-2694654.08138561
"AM306",651.8494876542,1.3766673341509,NA,"p",2008-09-20 13:01:00,33.0046381695583,106.324163870232,-446.271404186759,4.12310562561766,251.207085887321,4.12310562561766,251.207085887321,458.762459250455,355231.992837496,-2695095.98522996
"AM306",567.65396998809,0.213488177546519,NA,"p",2008-09-20 14:01:00,31.9644832495926,1150.32666820629,67.5592145411184,4.12310562561766,251.207085887321,4.12310562561766,251.207085887321,1152.3088522857,355850.160634388,-2695302.80962272
