,event-id,visible,location-long,location-lat,external-temperature,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
2008-03-03 10:00:00,9421516722.0,True,31.5481599999999,-24.1418,35.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-03 10:30:00,9421516723.0,True,31.5483599999999,-24.14171,35.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-03 11:00:00,9421516724.0,True,31.5483699999999,-24.14171,36.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-03 11:30:00,9421516725.0,True,31.5484399999999,-24.1415599999999,36.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-03 12:00:00,9421516726.0,True,31.54831,-24.14208,37.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-03 12:30:00,9421516727.0,True,31.54831,-24.1421199999999,37.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-03 13:00:00,9421516728.0,True,31.54839,-24.1421999999999,36.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-03 13:30:00,9421516729.0,True,31.54833,-24.1421899999999,36.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-03 14:00:00,9421516730.0,True,31.54895,-24.1423099999999,36.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-03 14:30:00,9421516731.0,True,31.54951,-24.1422099999999,37.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-03 15:00:00,9421516732.0,True,31.54955,-24.14245,37.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-03 15:30:00,9421516733.0,True,31.5499499999999,-24.1429699999999,36.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-03 16:00:00,9421516734.0,True,31.5507099999999,-24.14387,36.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-03 16:30:00,9421516735.0,True,31.5548,-24.1551399999999,34.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-03 17:00:00,9421516736.0,True,31.56593,-24.16119,33.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-03 17:30:00,9421516737.0,True,31.56426,-24.1626499999999,31.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-03 18:00:00,9421516738.0,True,31.56099,-24.1656,29.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-03 18:30:00,9421516739.0,True,31.5559,-24.17032,29.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-03 19:00:00,9421516739.967741,True,31.55597741935484,-24.172913548386997,28.032258064516128,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-03 19:30:00,9421516741.0,True,31.55149,-24.17481,28.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-03 20:00:00,9421516742.0,True,31.5444299999999,-24.1766299999999,28.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-03 20:30:00,9421516743.0,True,31.538,-24.1773899999999,27.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-03 21:00:00,9421516744.0,True,31.5317399999999,-24.17884,27.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-03 21:30:00,9421516745.0,True,31.5283799999999,-24.18035,27.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-03 22:00:00,9421516745.066668,True,31.527451999999904,-24.180698666666668,27.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-03 22:30:00,9421516745.133333,True,31.526523999999913,-24.181047333333336,27.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-03 23:00:00,9421516745.2,True,31.52559599999992,-24.181396,27.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-03 23:30:00,9421516745.266666,True,31.524667999999927,-24.181744666666667,27.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 00:00:00,9421516745.333334,True,31.523739999999933,-24.182093333333334,27.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 00:30:00,9421516745.4,True,31.522811999999938,-24.182442,27.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 01:00:00,9421516745.466667,True,31.521883999999947,-24.18279066666667,27.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 01:30:00,9421516745.533333,True,31.520955999999952,-24.183139333333333,27.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 02:00:00,9421516745.6,True,31.52002799999996,-24.183488,27.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 02:30:00,9421516745.666666,True,31.519099999999966,-24.183836666666668,27.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 03:00:00,9421516745.733334,True,31.51817199999997,-24.184185333333335,27.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 03:30:00,9421516745.8,True,31.51724399999998,-24.184534000000003,27.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 04:00:00,9421516745.866667,True,31.516315999999986,-24.184882666666667,27.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 04:30:00,9421516745.933332,True,31.515387999999994,-24.185231333333334,27.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 05:00:00,9421516746.0,True,31.51446,-24.18558,27.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 05:30:00,9421516747.0,True,31.51237,-24.19196,29.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 06:00:00,9421516748.0,True,31.5118499999999,-24.19538,31.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 06:30:00,9421516749.0,True,31.51324,-24.19667,33.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 07:00:00,9421516750.0,True,31.5126099999999,-24.19713,33.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 07:30:00,9421516751.0,True,31.51237,-24.19743,34.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 08:00:00,9421516752.0,True,31.5123399999999,-24.1975,34.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 08:30:00,9421516753.0,True,31.51255,-24.1975599999999,35.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 09:00:00,9421516754.0,True,31.51202,-24.1978399999999,35.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 09:30:00,9421516755.0,True,31.51197,-24.19802,37.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 10:00:00,9421516756.0,True,31.51237,-24.1983,38.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 10:30:00,9421516757.0,True,31.51228,-24.1983199999999,38.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 11:00:00,9421516758.0,True,31.5122299999999,-24.1983199999999,37.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 11:30:00,9421516759.0,True,31.5122399999999,-24.19835,37.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 12:00:00,9421516760.0,True,31.5122399999999,-24.19834,37.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 12:30:00,9421516761.0,True,31.51264,-24.1981,38.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 13:00:00,9421516762.0,True,31.5128799999999,-24.1982199999999,39.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 13:30:00,9421516763.0,True,31.51328,-24.1978499999999,40.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 14:00:00,9421516764.0,True,31.5137399999999,-24.19762,39.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 14:30:00,9421516765.0,True,31.51425,-24.19582,38.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 15:00:00,9421516766.0,True,31.5156899999999,-24.19432,39.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 15:30:00,9421516767.0,True,31.51932,-24.1910099999999,38.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 16:00:00,9421516768.0,True,31.52252,-24.1895099999999,37.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 16:30:00,9421516769.0,True,31.52466,-24.1886,36.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 17:00:00,9421516770.0,True,31.52615,-24.18694,34.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 17:30:00,9421516771.0,True,31.53086,-24.17925,33.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 18:00:00,9421516772.0,True,31.5319299999999,-24.17859,32.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 18:30:00,9421516773.0,True,31.5322299999999,-24.17255,31.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 19:00:00,9421516774.0,True,31.53199,-24.1718499999999,31.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 19:30:00,9421516775.0,True,31.53168,-24.17154,31.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 20:00:00,9421516776.0,True,31.53171,-24.17146,30.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 20:30:00,9421516777.0,True,31.5317399999999,-24.17137,30.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 21:00:00,9421516778.0,True,31.5312699999999,-24.17127,29.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 21:30:00,9421516779.0,True,31.53135,-24.17601,28.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 22:00:00,9421516780.0,True,31.5302599999999,-24.17634,28.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 22:30:00,9421516781.0,True,31.5279799999999,-24.1727099999999,28.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 23:00:00,9421516782.0,True,31.52786,-24.1716799999999,27.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-04 23:30:00,9421516783.0,True,31.52764,-24.1709999999999,27.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 00:00:00,9421516784.0,True,31.52775,-24.17108,27.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 00:30:00,9421516785.0,True,31.52776,-24.17099,27.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 01:00:00,9421516786.0,True,31.52718,-24.1720399999999,27.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 01:30:00,9421516787.0,True,31.52765,-24.17108,27.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 02:00:00,9421516788.0,True,31.52764,-24.1710199999999,27.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 02:30:00,9421516789.0,True,31.5273399999999,-24.17039,27.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 03:00:00,9421516790.0,True,31.5274199999999,-24.17004,27.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 03:30:00,9421516791.0,True,31.52746,-24.16987,26.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 04:00:00,9421516792.0,True,31.52756,-24.1668699999999,26.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 04:30:00,9421516793.0,True,31.52732,-24.16581,26.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 05:00:00,9421516794.0,True,31.5264999999999,-24.16569,26.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 05:30:00,9421516795.0,True,31.52609,-24.16543,27.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 06:00:00,9421516796.0,True,31.52581,-24.1657699999999,29.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 06:30:00,9421516797.0,True,31.52672,-24.16581,30.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 07:00:00,9421516798.0,True,31.5274299999999,-24.16582,33.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 07:30:00,9421516799.0,True,31.5272,-24.16589,33.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 08:00:00,9421516800.0,True,31.52727,-24.16582,33.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 08:30:00,9421516801.0,True,31.52936,-24.1673399999999,35.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 09:00:00,9421516802.0,True,31.5315699999999,-24.16836,36.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 09:30:00,9421516803.0,True,31.53198,-24.16881,36.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 10:00:00,9421516804.0,True,31.53201,-24.1689399999999,36.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 10:30:00,9421516805.0,True,31.5317599999999,-24.17029,37.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 11:00:00,9421516806.0,True,31.53177,-24.17023,37.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 11:30:00,9421516807.0,True,31.5316699999999,-24.1713899999999,37.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 12:00:00,9421516808.0,True,31.53168,-24.17135,38.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 12:30:00,9421516809.0,True,31.53162,-24.17135,37.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 13:00:00,9421516810.0,True,31.53552,-24.17267,37.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 13:30:00,9421516811.0,True,31.53886,-24.1728999999999,37.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 14:00:00,9421516812.0,True,31.5389799999999,-24.1730899999999,36.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 14:30:00,9421516813.0,True,31.5387799999999,-24.1727099999999,36.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 15:00:00,9421516814.0,True,31.53876,-24.1725099999999,36.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 15:30:00,9421516815.0,True,31.54035,-24.17172,36.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 16:00:00,9421516816.0,True,31.5472,-24.1691499999999,35.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 16:30:00,9421516817.0,True,31.55003,-24.16965,34.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 17:00:00,9421516818.0,True,31.55535,-24.1667099999999,33.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 17:30:00,9421516819.0,True,31.56539,-24.16139,32.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 18:00:00,9421516820.0,True,31.56398,-24.16058,30.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 18:30:00,9421516821.0,True,31.5629099999999,-24.16037,28.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 19:00:00,9421516822.0,True,31.5616799999999,-24.16,28.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 19:30:00,9421516823.0,True,31.5577,-24.15813,28.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 20:00:00,9421516824.0,True,31.55251,-24.15661,27.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 20:30:00,9421516825.0,True,31.54918,-24.1566599999999,27.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 21:00:00,9421516826.0,True,31.54833,-24.15715,26.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 21:30:00,9421516827.0,True,31.5479799999999,-24.15726,26.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 22:00:00,9421516828.0,True,31.5472299999999,-24.15709,26.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 22:30:00,9421516828.967741,True,31.546959032257963,-24.157031935483772,25.032258064516128,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 23:00:00,9421516830.0,True,31.54693,-24.1568399999999,26.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-05 23:30:00,9421516831.0,True,31.5469,-24.15696,26.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-06 00:00:00,9421516832.0,True,31.54689,-24.1570299999999,26.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-06 00:30:00,9421516833.0,True,31.54702,-24.15709,26.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-06 01:00:00,9421516833.967741,True,31.546913548387096,-24.15704161290313,26.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-06 01:30:00,9421516835.0,True,31.5469399999999,-24.157,27.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-06 02:00:00,9421516836.0,True,31.54586,-24.1573999999999,27.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-06 02:30:00,9421516837.0,True,31.5447799999999,-24.15813,26.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-06 03:00:00,9421516838.0,True,31.5442299999999,-24.15801,26.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-06 03:30:00,9421516839.0,True,31.54287,-24.1583399999999,26.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-06 04:00:00,9421516840.0,True,31.5414099999999,-24.15763,25.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-06 04:30:00,9421516841.0,True,31.5388699999999,-24.15717,25.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-06 05:00:00,9421516842.0,True,31.53487,-24.15659,26.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-06 05:30:00,9421516843.0,True,31.53292,-24.1559999999999,27.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-06 06:00:00,9421516844.0,True,31.53192,-24.15566,29.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-06 06:30:00,9421516845.0,True,31.53077,-24.1558899999999,31.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-06 07:00:00,9421516846.0,True,31.5306,-24.1568,33.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-06 07:30:00,9421516847.0,True,31.53113,-24.15698,34.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-06 08:00:00,9421516848.0,True,31.53162,-24.15792,35.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-06 08:30:00,9421516849.0,True,31.5315499999999,-24.1580599999999,36.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-06 09:00:00,9421516850.0,True,31.53171,-24.158,38.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-06 09:30:00,9421516851.0,True,31.5321399999999,-24.1583299999999,39.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-06 10:00:00,9421516852.0,True,31.5320399999999,-24.15907,38.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-06 10:30:00,9421516853.0,True,31.5320399999999,-24.15903,38.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-06 11:00:00,9421516854.0,True,31.53029,-24.1595499999999,39.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-06 11:30:00,9421516855.0,True,31.53029,-24.1596,39.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-06 12:00:00,9421516856.0,True,31.53031,-24.15959,39.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-06 12:30:00,9421516857.0,True,31.53009,-24.1602299999999,38.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-06 13:00:00,9421516858.0,True,31.53077,-24.16019,38.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-06 13:30:00,9421516859.0,True,31.53074,-24.16028,38.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-06 14:00:00,9421516860.0,True,31.5308999999999,-24.16039,38.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-06 14:30:00,9421516861.0,True,31.5311699999999,-24.1613,37.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-06 15:00:00,9421516862.0,True,31.53235,-24.16253,37.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-06 15:30:00,9421516863.0,True,31.53292,-24.1638899999999,37.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-06 16:00:00,9421516864.0,True,31.5320199999999,-24.1682099999999,36.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-06 16:30:00,9421516865.0,True,31.53245,-24.1739099999999,34.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-06 17:00:00,9421516866.0,True,31.5318499999999,-24.17867,33.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-06 17:30:00,9421516867.0,True,31.5313899999999,-24.1780599999999,32.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-06 18:00:00,9421516868.0,True,31.5286,-24.1746799999999,31.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
2008-03-06 18:30:00,9421516869.0,True,31.5287299999999,-24.1739099999999,30.0,gps,Loxodonta africana,AM307,AM307,ThermochronTracking Elephants Kruger 2007
