,event-id,visible,location-long,location-lat,external-temperature,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
2008-03-05 03:00:00,9421506606.0,True,31.4459799999999,-24.31174,28.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-05 03:30:00,9421506607.0,True,31.44714,-24.3111299999999,27.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-05 04:00:00,9421506608.0,True,31.4488699999999,-24.31164,27.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-05 04:30:00,9421506609.0,True,31.44933,-24.3123399999999,26.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-05 05:00:00,9421506610.0,True,31.44922,-24.31305,27.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-05 05:30:00,9421506611.0,True,31.45071,-24.31307,28.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-05 06:00:00,9421506612.0,True,31.45298,-24.31089,29.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-05 06:30:00,9421506613.0,True,31.45672,-24.3081,31.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-05 07:00:00,9421506614.0,True,31.4584599999999,-24.30658,33.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-05 07:30:00,9421506615.0,True,31.4591999999999,-24.3045699999999,35.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-05 08:00:00,9421506616.0,True,31.45777,-24.30189,36.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-05 08:30:00,9421506617.0,True,31.46497,-24.2943,37.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-05 09:00:00,9421506618.0,True,31.4662499999999,-24.29127,37.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-05 09:30:00,9421506619.0,True,31.46861,-24.2865199999999,38.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-05 10:00:00,9421506620.0,True,31.46856,-24.2866,39.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-05 10:30:00,9421506621.0,True,31.4684999999999,-24.28641,40.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-05 11:00:00,9421506622.0,True,31.4704799999999,-24.2873899999999,40.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-05 11:30:00,9421506623.0,True,31.4741199999999,-24.2862499999999,40.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-05 12:00:00,9421506624.0,True,31.4771299999999,-24.28337,39.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-05 12:30:00,9421506625.0,True,31.4793799999999,-24.28198,39.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-05 13:00:00,9421506626.0,True,31.48095,-24.2802,39.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-05 13:30:00,9421506627.0,True,31.4815499999999,-24.27342,38.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-05 14:00:00,9421506628.0,True,31.48213,-24.2661,38.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-05 14:30:00,9421506629.0,True,31.48264,-24.26314,38.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-05 15:00:00,9421506630.0,True,31.48213,-24.26217,37.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
