,event-id,visible,location-long,location-lat,external-temperature,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
2008-03-12 04:00:00,9421536381.0,True,31.422829,-24.439081,28.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-12 04:30:00,9421536382.0,True,31.41972,-24.436011,28.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-12 05:00:00,9421536382.066668,True,31.417386733333327,-24.435650866666666,28.6,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-12 05:30:00,9421536382.133333,True,31.415053466666656,-24.435290733333336,29.2,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-12 06:00:00,9421536382.2,True,31.41272019999998,-24.4349306,29.8,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-12 06:30:00,9421536382.266666,True,31.410386933333307,-24.434570466666667,30.4,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-12 07:00:00,9421536382.333334,True,31.408053666666635,-24.434210333333333,31.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-12 07:30:00,9421536382.4,True,31.40572039999996,-24.433850200000002,31.6,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-12 08:00:00,9421536382.466667,True,31.403387133333286,-24.433490066666668,32.2,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-12 08:30:00,9421536382.533333,True,31.401053866666615,-24.433129933333333,32.8,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-12 09:00:00,9421536382.6,True,31.39872059999994,-24.4327698,33.4,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-12 09:30:00,9421536382.666666,True,31.396387333333266,-24.43240966666667,34.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-12 10:00:00,9421536382.733334,True,31.394054066666595,-24.432049533333334,34.6,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-12 10:30:00,9421536382.8,True,31.39172079999992,-24.4316894,35.2,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-12 11:00:00,9421536382.866667,True,31.389387533333245,-24.431329266666665,35.8,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-12 11:30:00,9421536382.933332,True,31.387054266666574,-24.430969133333335,36.4,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-12 12:00:00,9421536383.0,True,31.3847209999999,-24.430609,37.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-12 12:30:00,9421536384.0,True,31.3842409999999,-24.4322589999999,37.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-12 13:00:00,9421536385.0,True,31.379669,-24.4361999999999,37.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-12 13:30:00,9421536386.0,True,31.3727799999999,-24.447571,37.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-12 14:00:00,9421536387.0,True,31.369999,-24.4385699999999,35.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-12 14:30:00,9421536387.066668,True,31.369579066666667,-24.437818066666573,34.53333333333333,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-12 15:00:00,9421536387.133333,True,31.369159133333334,-24.437066133333246,34.06666666666667,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-12 15:30:00,9421536387.2,True,31.3687392,-24.43631419999992,33.6,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-12 16:00:00,9421536387.266666,True,31.368319266666667,-24.435562266666594,33.13333333333333,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-12 16:30:00,9421536387.333334,True,31.367899333333334,-24.434810333333267,32.666666666666664,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-12 17:00:00,9421536387.4,True,31.3674794,-24.43405839999994,32.2,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-12 17:30:00,9421536387.466667,True,31.367059466666667,-24.433306466666615,31.733333333333334,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-12 18:00:00,9421536387.533333,True,31.366639533333334,-24.432554533333285,31.266666666666666,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-12 18:30:00,9421536387.6,True,31.3662196,-24.43180259999996,30.8,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-12 19:00:00,9421536387.666666,True,31.365799666666668,-24.431050666666632,30.333333333333332,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-12 19:30:00,9421536387.733334,True,31.365379733333334,-24.430298733333306,29.866666666666667,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-12 20:00:00,9421536387.8,True,31.3649598,-24.42954679999998,29.4,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-12 20:30:00,9421536387.866667,True,31.364539866666668,-24.428794866666653,28.933333333333334,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-12 21:00:00,9421536387.933332,True,31.364119933333335,-24.428042933333327,28.46666666666667,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-12 21:30:00,9421536388.0,True,31.3637,-24.427291,28.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-12 22:00:00,9421536389.0,True,31.3605899999999,-24.4279699999999,27.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-12 22:30:00,9421536390.0,True,31.3599789999999,-24.4275309999999,27.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-12 23:00:00,9421536391.0,True,31.35933,-24.427679,26.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-12 23:30:00,9421536392.0,True,31.359259,-24.4277,26.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 00:00:00,9421536393.0,True,31.3592,-24.4280499999999,26.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 00:30:00,9421536394.0,True,31.3591209999999,-24.42793,26.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 01:00:00,9421536395.0,True,31.35919,-24.427751,26.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 01:30:00,9421536396.0,True,31.3586689999999,-24.42714,26.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 02:00:00,9421536397.0,True,31.35827,-24.4260009999999,25.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 02:30:00,9421536398.0,True,31.358301,-24.4257099999999,25.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 03:00:00,9421536399.0,True,31.358301,-24.425439,25.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 03:30:00,9421536400.0,True,31.3582189999999,-24.42538,25.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 04:00:00,9421536400.967741,True,31.35897577419345,-24.424490645161292,25.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 04:30:00,9421536402.0,True,31.3581299999999,-24.422719,25.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 05:00:00,9421536403.0,True,31.356209,-24.420931,26.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 05:30:00,9421536404.0,True,31.3549089999999,-24.42051,26.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 06:00:00,9421536405.0,True,31.354281,-24.41972,27.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 06:30:00,9421536406.0,True,31.3544489999999,-24.4192989999999,28.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 07:00:00,9421536407.0,True,31.3543699999999,-24.4192399999999,30.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 07:30:00,9421536407.25,True,31.354530249999925,-24.4185427499999,30.75,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 08:00:00,9421536407.5,True,31.35469049999995,-24.4178454999999,31.5,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 08:30:00,9421536407.75,True,31.354850749999976,-24.417148249999897,32.25,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 09:00:00,9421536408.0,True,31.355011,-24.4164509999999,33.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 09:30:00,9421536409.0,True,31.353121,-24.415721,34.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 10:00:00,9421536410.0,True,31.3530289999999,-24.415741,34.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 10:30:00,9421536411.0,True,31.352981,-24.41569,35.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 11:00:00,9421536412.0,True,31.351341,-24.4156109999999,35.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 11:30:00,9421536413.0,True,31.35117,-24.41569,35.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 12:00:00,9421536413.967741,True,31.35060870967742,-24.4165599999999,35.96774193548387,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 12:30:00,9421536415.0,True,31.350151,-24.4196309999999,36.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 13:00:00,9421536416.0,True,31.350909,-24.422249,35.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 13:30:00,9421536417.0,True,31.3494509999999,-24.4261489999999,35.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 14:00:00,9421536418.0,True,31.348621,-24.4293009999999,35.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 14:30:00,9421536419.0,True,31.3503399999999,-24.4311709999999,35.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 15:00:00,9421536420.0,True,31.35328,-24.433541,34.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 15:30:00,9421536421.0,True,31.3586409999999,-24.437569,34.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 16:00:00,9421536422.0,True,31.36205,-24.4422789999999,33.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 16:30:00,9421536423.0,True,31.364661,-24.44518,31.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 17:00:00,9421536424.0,True,31.367131,-24.446289,30.0,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 17:30:00,9421536424.013334,True,31.36691004,-24.446029293333332,29.973333333333333,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 18:00:00,9421536424.026667,True,31.36668908,-24.445769586666668,29.946666666666665,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 18:30:00,9421536424.04,True,31.36646812,-24.44550988,29.92,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 19:00:00,9421536424.053333,True,31.36624716,-24.445250173333335,29.893333333333334,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 19:30:00,9421536424.066668,True,31.3660262,-24.444990466666667,29.866666666666667,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 20:00:00,9421536424.08,True,31.36580524,-24.44473076,29.84,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 20:30:00,9421536424.093334,True,31.36558428,-24.444471053333334,29.813333333333333,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 21:00:00,9421536424.106667,True,31.36536332,-24.444211346666666,29.786666666666665,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 21:30:00,9421536424.12,True,31.36514236,-24.44395164,29.76,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 22:00:00,9421536424.133333,True,31.3649214,-24.443691933333334,29.733333333333334,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 22:30:00,9421536424.146667,True,31.36470044,-24.443432226666665,29.706666666666667,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 23:00:00,9421536424.16,True,31.36447948,-24.44317252,29.68,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-13 23:30:00,9421536424.173334,True,31.36425852,-24.442912813333333,29.653333333333332,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-14 00:00:00,9421536424.186666,True,31.36403756,-24.44265310666667,29.626666666666665,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-14 00:30:00,9421536424.2,True,31.3638166,-24.4423934,29.6,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-14 01:00:00,9421536424.213333,True,31.36359564,-24.442133693333332,29.573333333333334,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-14 01:30:00,9421536424.226667,True,31.36337468,-24.441873986666668,29.546666666666667,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-14 02:00:00,9421536424.24,True,31.36315372,-24.44161428,29.52,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-14 02:30:00,9421536424.253334,True,31.36293276,-24.441354573333335,29.493333333333332,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-14 03:00:00,9421536424.266666,True,31.3627118,-24.441094866666667,29.466666666666665,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-14 03:30:00,9421536424.28,True,31.36249084,-24.44083516,29.44,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-14 04:00:00,9421536424.293333,True,31.36226988,-24.440575453333334,29.413333333333334,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-14 04:30:00,9421536424.306667,True,31.36204892,-24.440315746666666,29.386666666666667,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-14 05:00:00,9421536424.32,True,31.36182796,-24.44005604,29.36,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-14 05:30:00,9421536424.333334,True,31.361607,-24.439796333333334,29.333333333333332,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-14 06:00:00,9421536424.346666,True,31.36138604,-24.439536626666666,29.30666666666667,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-14 06:30:00,9421536424.36,True,31.36116508,-24.43927692,29.28,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-14 07:00:00,9421536424.373333,True,31.36094412,-24.439017213333333,29.253333333333334,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-14 07:30:00,9421536424.386667,True,31.36072316,-24.43875750666667,29.226666666666667,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-14 08:00:00,9421536424.4,True,31.3605022,-24.4384978,29.2,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-14 08:30:00,9421536424.413334,True,31.36028124,-24.438238093333332,29.173333333333332,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-14 09:00:00,9421536424.426666,True,31.36006028,-24.437978386666668,29.14666666666667,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-14 09:30:00,9421536424.44,True,31.35983932,-24.43771868,29.12,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-14 10:00:00,9421536424.453333,True,31.35961836,-24.437458973333335,29.093333333333334,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-14 10:30:00,9421536424.466667,True,31.3593974,-24.437199266666667,29.066666666666666,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-14 11:00:00,9421536424.48,True,31.35917644,-24.43693956,29.04,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
2008-03-14 11:30:00,9421536424.493334,True,31.35895548,-24.436679853333334,29.013333333333332,gps,Loxodonta africana,AM308,AM308,ThermochronTracking Elephants Kruger 2007
