,event-id,visible,location-long,location-lat,external-temperature,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
2007-08-13 08:30:00,9421443616.0,True,31.69965,-24.56778,31.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-13 09:00:00,9421443617.0,True,31.70026,-24.56787,32.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-13 09:30:00,9421443618.0,True,31.70058,-24.56989,33.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-13 10:00:00,9421443619.0,True,31.69985,-24.57163,34.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-13 10:30:00,9421443620.0,True,31.69812,-24.57804,36.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-13 11:00:00,9421443621.0,True,31.69638,-24.58169,36.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-13 11:30:00,9421443622.0,True,31.69504,-24.58452,37.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-13 12:00:00,9421443623.0,True,31.69222,-24.59173,38.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-13 12:30:00,9421443624.0,True,31.68879,-24.59676,38.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-13 13:00:00,9421443624.967741,True,31.687241612903225,-24.600834193548387,38.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-13 13:30:00,9421443626.0,True,31.68672,-24.60034,37.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-13 14:00:00,9421443627.0,True,31.68193,-24.59655,37.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-13 14:30:00,9421443628.0,True,31.682,-24.59122,36.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-13 15:00:00,9421443629.0,True,31.68218,-24.58549,35.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-13 15:30:00,9421443630.0,True,31.68277,-24.58211,33.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-13 16:00:00,9421443631.0,True,31.68238,-24.58089,31.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-13 16:30:00,9421443632.0,True,31.68016,-24.57819,30.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-13 17:00:00,9421443633.0,True,31.67966,-24.57695,28.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-13 17:30:00,9421443634.0,True,31.6795,-24.57709,27.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-13 18:00:00,9421443635.0,True,31.67822,-24.57568,27.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-13 18:30:00,9421443636.0,True,31.67887,-24.57362,26.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-13 19:00:00,9421443637.0,True,31.679,-24.57319,25.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-13 19:30:00,9421443638.0,True,31.67879,-24.57279,25.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-13 20:00:00,9421443639.0,True,31.6786,-24.57254,24.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-13 20:30:00,9421443640.0,True,31.67864,-24.57246,24.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-13 21:00:00,9421443641.0,True,31.67771,-24.57245,24.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-13 21:30:00,9421443642.0,True,31.67683,-24.5709,23.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-13 22:00:00,9421443643.0,True,31.67663,-24.56927,23.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-13 22:30:00,9421443644.0,True,31.67676,-24.56804,23.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-13 23:00:00,9421443645.0,True,31.67545,-24.56521,23.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-13 23:30:00,9421443646.0,True,31.67661,-24.56495,22.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 00:00:00,9421443647.0,True,31.67667,-24.56504,22.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 00:30:00,9421443648.0,True,31.67661,-24.56496,21.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 01:00:00,9421443649.0,True,31.67661,-24.56499,20.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 01:30:00,9421443650.0,True,31.67663,-24.56502,20.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 02:00:00,9421443651.0,True,31.67654,-24.56497,19.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 02:30:00,9421443652.0,True,31.67673,-24.565,19.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 03:00:00,9421443653.0,True,31.67677,-24.56495,19.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 03:30:00,9421443654.0,True,31.67615,-24.56439,18.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 04:00:00,9421443655.0,True,31.67561,-24.56392,18.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 04:30:00,9421443656.0,True,31.6766,-24.56367,18.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 05:00:00,9421443657.0,True,31.67808,-24.56313,19.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 05:30:00,9421443658.0,True,31.68055,-24.56218,20.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 06:00:00,9421443659.0,True,31.6835,-24.56148,23.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 06:30:00,9421443660.0,True,31.68611,-24.56056,25.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 07:00:00,9421443661.0,True,31.68703,-24.5603,28.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 07:30:00,9421443662.0,True,31.68773,-24.56059,30.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 08:00:00,9421443663.0,True,31.68788,-24.56042,30.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 08:30:00,9421443664.0,True,31.68892,-24.55989,30.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 09:00:00,9421443665.0,True,31.69218,-24.55746,33.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 09:30:00,9421443666.0,True,31.69252,-24.55648,33.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 10:00:00,9421443667.0,True,31.6925,-24.5565,33.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 10:30:00,9421443668.0,True,31.69257,-24.5565,33.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 11:00:00,9421443669.0,True,31.6938,-24.55479,35.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 11:30:00,9421443670.0,True,31.69414,-24.55454,35.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 12:00:00,9421443671.0,True,31.69622,-24.55378,35.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 12:30:00,9421443672.0,True,31.69685,-24.5539,35.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 13:00:00,9421443673.0,True,31.69677,-24.55376,35.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 13:30:00,9421443674.0,True,31.69756,-24.55441,35.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 14:00:00,9421443675.0,True,31.69882,-24.5545,35.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 14:30:00,9421443676.0,True,31.69942,-24.55435,35.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 15:00:00,9421443677.0,True,31.69994,-24.55435,35.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 15:30:00,9421443678.0,True,31.70014,-24.55424,34.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 16:00:00,9421443679.0,True,31.70017,-24.55451,33.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 16:30:00,9421443680.0,True,31.69979,-24.55469,31.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 17:00:00,9421443681.0,True,31.69885,-24.55347,30.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 17:30:00,9421443682.0,True,31.69841,-24.55323,29.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 18:00:00,9421443683.0,True,31.69636,-24.5529,28.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 18:30:00,9421443684.0,True,31.69474,-24.55289,27.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 19:00:00,9421443685.0,True,31.69409,-24.55312,27.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 19:30:00,9421443686.0,True,31.69401,-24.55312,26.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 20:00:00,9421443687.0,True,31.69368,-24.55449,25.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 20:30:00,9421443688.0,True,31.69365,-24.5569,25.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 21:00:00,9421443689.0,True,31.69414,-24.55855,25.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 21:30:00,9421443690.0,True,31.69405,-24.55986,25.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 22:00:00,9421443691.0,True,31.6952,-24.56031,25.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 22:30:00,9421443692.0,True,31.69581,-24.56135,25.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 23:00:00,9421443693.0,True,31.69617,-24.56173,25.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-14 23:30:00,9421443694.0,True,31.69667,-24.56169,24.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 00:00:00,9421443695.0,True,31.69655,-24.56177,24.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 00:30:00,9421443696.0,True,31.6966,-24.56173,23.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 01:00:00,9421443697.0,True,31.69657,-24.56176,23.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 01:30:00,9421443698.0,True,31.69662,-24.56181,23.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 02:00:00,9421443699.0,True,31.69671,-24.56193,23.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 02:30:00,9421443700.0,True,31.6971,-24.56326,22.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 03:00:00,9421443701.0,True,31.69691,-24.5644,22.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 03:30:00,9421443702.0,True,31.69608,-24.56461,22.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 04:00:00,9421443703.0,True,31.69562,-24.56433,22.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 04:30:00,9421443704.0,True,31.69532,-24.56485,22.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 05:00:00,9421443705.0,True,31.69534,-24.56585,22.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 05:30:00,9421443706.0,True,31.69564,-24.56732,23.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 06:00:00,9421443707.0,True,31.69559,-24.56821,24.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 06:30:00,9421443708.0,True,31.69672,-24.5721,26.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 07:00:00,9421443709.0,True,31.69603,-24.57542,28.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 07:30:00,9421443710.0,True,31.69564,-24.57678,30.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 08:00:00,9421443711.0,True,31.6946,-24.58036,32.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 08:30:00,9421443712.0,True,31.69026,-24.59094,34.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 09:00:00,9421443713.0,True,31.68713,-24.60068,36.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 09:30:00,9421443714.0,True,31.68671,-24.60025,38.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 10:00:00,9421443714.967741,True,31.687242258064515,-24.601198387096776,38.96774193548387,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 10:30:00,9421443716.0,True,31.68649,-24.60092,41.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 11:00:00,9421443717.0,True,31.68643,-24.60075,40.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 11:30:00,9421443717.967741,True,31.686478387096773,-24.60080806451613,39.03225806451613,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 12:00:00,9421443718.966667,True,31.68660566666667,-24.600510333333332,39.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 12:30:00,9421443720.0,True,31.6869,-24.60037,38.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 13:00:00,9421443720.967741,True,31.685032258064517,-24.60035064516129,39.935483870967744,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 13:30:00,9421443722.0,True,31.68261,-24.60122,40.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 14:00:00,9421443723.0,True,31.68198,-24.60129,39.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 14:30:00,9421443724.0,True,31.68107,-24.60093,39.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 15:00:00,9421443725.0,True,31.67869,-24.59549,38.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 15:30:00,9421443726.0,True,31.6785,-24.59376,37.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 16:00:00,9421443727.0,True,31.6776,-24.59235,35.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 16:30:00,9421443728.0,True,31.67722,-24.59284,34.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 17:00:00,9421443729.0,True,31.67604,-24.59281,33.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 17:30:00,9421443730.0,True,31.67621,-24.59196,31.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 18:00:00,9421443731.0,True,31.67533,-24.59314,30.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 18:30:00,9421443732.0,True,31.67528,-24.5932,29.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 19:00:00,9421443733.0,True,31.67428,-24.59295,28.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 19:30:00,9421443734.0,True,31.67375,-24.59263,27.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 20:00:00,9421443735.0,True,31.67326,-24.59238,26.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 20:30:00,9421443736.0,True,31.67262,-24.59229,25.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 21:00:00,9421443737.0,True,31.67143,-24.5922,24.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 21:30:00,9421443738.0,True,31.6702,-24.59146,24.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 22:00:00,9421443739.0,True,31.67021,-24.59133,23.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 22:30:00,9421443740.0,True,31.66914,-24.59014,23.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 23:00:00,9421443741.0,True,31.66908,-24.59005,22.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-15 23:30:00,9421443742.0,True,31.66859,-24.58981,21.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-16 00:00:00,9421443743.0,True,31.66845,-24.5894,21.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-16 00:30:00,9421443744.0,True,31.66869,-24.58952,21.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-16 01:00:00,9421443745.0,True,31.66855,-24.58955,21.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-16 01:30:00,9421443746.0,True,31.66852,-24.58952,21.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-16 02:00:00,9421443747.0,True,31.6687,-24.58942,21.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-16 02:30:00,9421443747.967741,True,31.66881612903226,-24.589323225806453,20.032258064516128,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-16 03:00:00,9421443749.0,True,31.66865,-24.58944,20.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-16 03:30:00,9421443750.0,True,31.6689,-24.5891,19.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-16 04:00:00,9421443751.0,True,31.66995,-24.58805,18.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-16 04:30:00,9421443752.0,True,31.67111,-24.5851,17.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-16 05:00:00,9421443753.0,True,31.67207,-24.58565,17.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-16 05:30:00,9421443754.0,True,31.67237,-24.58663,18.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-16 06:00:00,9421443755.0,True,31.67262,-24.58761,20.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-16 06:30:00,9421443756.0,True,31.67417,-24.58866,22.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-16 07:00:00,9421443757.0,True,31.67671,-24.58824,24.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-16 07:30:00,9421443758.0,True,31.67699,-24.58794,27.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-16 08:00:00,9421443759.0,True,31.67727,-24.58793,29.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-16 08:30:00,9421443760.0,True,31.67742,-24.58871,31.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-16 09:00:00,9421443761.0,True,31.67777,-24.58937,31.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-16 09:30:00,9421443762.0,True,31.67806,-24.59016,32.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-16 10:00:00,9421443763.0,True,31.67863,-24.59191,34.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-16 10:30:00,9421443764.0,True,31.6819,-24.59647,34.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-16 11:00:00,9421443765.0,True,31.68452,-24.59945,35.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-16 11:30:00,9421443766.0,True,31.68663,-24.60035,36.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-16 12:00:00,9421443766.967741,True,31.687375161290323,-24.603359677419352,36.96774193548387,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-16 12:30:00,9421443768.0,True,31.68717,-24.60481,37.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-16 13:00:00,9421443769.0,True,31.68697,-24.60495,36.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-16 13:30:00,9421443770.0,True,31.68699,-24.60507,35.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-16 14:00:00,9421443771.0,True,31.68739,-24.60562,34.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-16 14:30:00,9421443772.0,True,31.68735,-24.60615,33.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-16 15:00:00,9421443773.0,True,31.68729,-24.60649,32.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-16 15:30:00,9421443774.0,True,31.68808,-24.60661,30.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-16 16:00:00,9421443775.0,True,31.68822,-24.60626,29.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-16 16:30:00,9421443776.0,True,31.68865,-24.60624,27.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-16 17:00:00,9421443777.0,True,31.68974,-24.60582,26.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
2007-08-16 17:30:00,9421443778.0,True,31.6912,-24.60448,25.0,gps,Loxodonta africana,AM253,AM253,ThermochronTracking Elephants Kruger 2007
